id,private,fork,size,stargazers_count,watchers_count,has_issues,has_projects,has_downloads,has_wiki,has_pages,forks_count,archived,disabled,open_issues_count,allow_forking,is_template,forks,open_issues,watchers,score,n_commits
25136308,False,False,530,25316,25316,True,False,True,False,True,3132,False,False,28,True,False,3132,28,25316,1.0,654

3620194,False,False,12552,25320,25320,True,False,True,False,True,6316,False,False,71,True,False,6316,71,25320,1.0,2635

46273445,False,False,360962,25259,25259,True,False,True,False,True,1688,False,False,115,True,False,1688,115,25259,1.0,8801

32215970,False,False,18579,25270,25270,True,False,True,True,True,1682,False,False,21,True,False,1682,21,25270,1.0,3129

317757,False,False,20352,25225,25225,True,False,True,True,True,3044,False,False,186,True,False,3044,186,25225,1.0,2600

108252892,False,False,26860,25212,25212,False,True,True,True,False,4590,False,False,212,True,False,4590,212,25212,1.0,474

97533102,False,False,19169,25241,25241,True,True,True,True,False,4660,False,False,7,True,False,4660,7,25241,1.0,1311

569041,False,False,86473,25146,25146,True,False,False,True,False,5085,False,False,58,True,False,5085,58,25146,1.0,28654

105919803,False,False,4483,25160,25160,True,True,True,False,False,5456,False,False,323,True,False,5456,323,25160,1.0,141

19745004,False,False,4468900,25099,25099,True,False,True,True,False,16251,False,False,5167,True,False,16251,5167,25099,1.0,148488

2541284,False,False,7751,25081,25081,True,True,True,True,True,1541,False,False,10,True,False,1541,10,25081,1.0,1972

109484365,False,False,684224,25091,25091,True,True,True,True,True,9555,False,False,58,True,False,9555,58,25091,1.0,117

23783375,False,False,25,25076,25076,False,True,True,True,False,8998,False,False,11,True,False,8998,11,25076,1.0,26

16607898,False,False,28711,25036,25036,True,True,True,False,False,2456,False,False,59,True,False,2456,59,25036,1.0,4013

1254497,False,False,18458,24998,24998,True,False,True,False,False,4902,False,False,446,True,False,4902,446,24998,1.0,7061

15308499,False,False,2759,24934,24934,True,True,True,True,True,3489,False,False,365,True,False,3489,365,24934,1.0,1078

36836475,False,False,16135,24903,24903,True,False,True,True,False,1745,False,False,23,True,False,1745,23,24903,1.0,9808

168008797,False,False,35560,24840,24840,True,True,True,False,False,4477,False,False,260,True,False,4477,260,24840,1.0,733

14125254,False,False,379512,24783,24783,True,False,True,False,False,4064,False,False,1116,True,False,4064,1116,24783,1.0,17410

1481305,False,False,6880,24806,24806,True,False,True,True,False,5783,False,False,104,True,False,5783,104,24806,1.0,2312

18280236,False,False,8666,24719,24719,False,True,True,False,False,3683,False,False,1011,True,False,3683,1011,24719,1.0,2377

5405654,False,False,34189,24707,24707,True,True,True,True,True,5266,False,False,11,True,False,5266,11,24707,1.0,2671

16563587,False,False,1880729,24652,24652,True,True,True,True,False,3148,False,False,5219,True,False,3148,5219,24652,1.0,69257

25315643,False,False,87026,24648,24648,True,True,True,False,True,1468,False,False,1014,True,False,1468,1014,24648,1.0,6116

148736243,False,False,65709,24642,24642,True,True,True,True,False,6375,False,False,33,True,False,6375,33,24642,1.0,225

53370988,False,False,136296,24638,24638,True,True,False,False,True,8575,False,False,605,True,False,8575,605,24638,1.0,5244

23338716,False,False,18560,24636,24636,True,True,True,False,True,3903,False,False,236,True,False,3903,236,24636,1.0,4068

42489829,False,False,1404,24669,24669,True,False,True,False,False,3946,False,False,111,True,False,3946,111,24669,1.0,1147

91253698,False,False,2066414,24551,24551,True,True,True,True,True,6025,False,False,738,True,False,6025,738,24551,1.0,54299

163883279,False,False,5994,24542,24542,True,True,True,True,False,649,False,False,74,True,False,649,74,24542,1.0,614

2700474,False,False,15460,24531,24531,True,True,True,True,False,6468,False,False,1873,True,False,6468,1873,24531,1.0,3965

61412022,False,False,19549,24441,24441,True,False,True,False,False,2768,False,False,503,True,False,2768,503,24441,1.0,3858

1028340,False,False,40279,24436,24436,True,True,True,True,True,5170,False,False,255,True,False,5170,255,24436,1.0,8048

51863547,False,False,108344,24440,24440,True,True,True,True,False,12832,False,False,133,True,False,12832,133,24440,1.0,505

7607075,False,False,147548,24450,24450,True,True,True,True,True,7588,False,False,191,True,False,7588,191,24450,1.0,1094

212639071,False,False,3553,24397,24397,True,True,True,True,False,5154,False,False,20,True,False,5154,20,24397,1.0,594

402046,False,False,106341,24362,24362,True,True,True,False,True,4303,False,False,124,True,False,4303,124,24362,1.0,2266

597879,False,False,84333,24318,24318,True,True,True,True,True,3467,False,False,313,True,False,3467,313,24318,1.0,16294

120887835,False,False,6084,24296,24296,True,True,True,True,True,6638,False,False,11,True,False,6638,11,24296,1.0,367

170326929,False,False,19313,24294,24294,True,True,True,True,False,1840,False,False,56,True,False,1840,56,24294,1.0,1649

12244426,False,False,722,24260,24260,True,True,True,True,True,1836,False,False,127,True,False,1836,127,24260,1.0,209

45456804,False,False,1584,24265,24265,True,False,True,True,True,7463,False,False,19,True,False,7463,19,24265,1.0,213

59996401,False,False,232001,24244,24244,True,False,True,False,False,4288,False,False,1450,True,False,4288,1450,24244,1.0,5801

61715431,False,False,14909,24204,24204,True,True,True,False,True,8554,False,False,65,True,False,8554,65,24204,1.0,1180

89247811,False,False,86448,24242,24242,True,True,True,True,True,7134,False,False,160,True,False,7134,160,24242,1.0,697

31288958,False,False,204259,24158,24158,True,False,True,False,False,3358,False,False,1176,True,False,3358,1176,24158,1.0,15248

313419,False,False,15603,24133,24133,True,True,True,True,False,5811,False,False,27,True,False,5811,27,24133,1.0,3163

22362099,False,False,4140,24096,24096,True,True,True,False,False,4310,False,False,81,True,False,4310,81,24096,1.0,1136

92807616,False,False,140296,24005,24005,True,True,True,True,True,3022,False,False,12,True,False,3022,12,24005,1.0,248

4037197,False,False,37490,23982,23982,True,True,True,True,True,2765,False,False,11,True,False,2765,11,23982,1.0,2918

56353740,False,False,195494,23987,23987,True,True,True,False,False,4113,False,False,669,True,False,4113,669,23987,1.0,18977

958314,False,False,2370,23999,23999,True,False,True,True,False,1594,False,False,48,True,False,1594,48,23999,1.0,1231

64355429,False,False,33382,23955,23955,True,True,True,True,False,4227,False,False,1197,True,False,4227,1197,23955,1.0,3031

35756351,False,False,709480,23959,23959,True,False,True,True,False,2581,False,False,140,True,False,2581,140,23959,1.0,746

116237823,False,False,9233,23959,23959,True,True,True,True,False,9824,False,False,189,True,False,9824,189,23959,1.0,157

5070389,False,False,1734,23967,23967,True,True,True,True,True,4663,False,False,145,True,False,4663,145,23967,1.0,549

179613976,False,False,4331323,23916,23916,True,True,True,True,False,6407,False,False,10,True,False,6407,10,23916,1.0,135

60246359,False,False,731876,23832,23832,True,True,True,True,False,4773,False,False,2273,True,False,4773,2273,23832,1.0,89653

481872,False,False,73199,23810,23810,True,True,True,True,False,4265,False,False,708,True,False,4265,708,23810,1.0,14137

118858739,False,False,3074,23800,23800,True,True,True,True,False,1398,False,False,131,True,False,1398,131,23800,1.0,449

17372733,False,False,3336,23805,23805,True,True,True,True,True,8307,False,False,500,True,False,8307,500,23805,1.0,1934

60325062,False,False,147,23734,23734,True,True,True,True,False,4488,False,False,34,True,False,4488,34,23734,1.0,168

7613257,False,False,1948891,23689,23689,True,True,True,True,True,6958,False,False,110,True,False,6958,110,23689,1.0,28294

84533158,False,False,13110,23788,23788,True,True,True,True,False,7234,False,False,85,True,False,7234,85,23788,1.0,173

2810455,False,False,2426,23667,23667,True,True,True,True,True,1339,False,False,524,True,False,1339,524,23667,1.0,2057

45431898,False,False,48200,23641,23641,True,True,True,True,True,2988,False,False,466,True,False,2988,466,23641,1.0,1986

59652928,False,False,66783,23643,23643,True,False,True,False,True,7573,False,False,445,True,False,7573,445,23643,1.0,543

63484632,False,False,8461,23638,23638,True,True,True,False,True,4469,False,False,498,True,False,4469,498,23638,1.0,381

120395176,False,False,26009,23606,23606,True,True,True,True,False,6359,False,False,91,True,False,6359,91,23606,1.0,860

93152223,False,False,273235,23581,23581,True,True,True,True,False,4834,False,False,239,True,False,4834,239,23581,1.0,1093

21552971,False,False,667,23582,23582,True,True,True,True,False,2145,False,False,78,True,False,2145,78,23582,1.0,639

11276147,False,False,2748,23556,23556,True,True,True,True,False,1943,False,False,11,True,False,1943,11,23556,1.0,1359

4793392,False,False,82599,23559,23559,True,True,True,True,True,4855,False,False,52,True,False,4855,52,23559,1.0,9945

131789494,False,False,1090,23560,23560,True,True,True,True,False,7089,False,False,23,True,False,7089,23,23560,1.0,140

13124802,False,False,164160,23532,23532,True,True,True,False,False,3181,False,False,1507,True,False,3181,1507,23532,1.0,35116

151619717,False,False,344047,23465,23465,True,False,True,False,False,5727,False,False,683,True,False,5727,683,23465,1.0,3202

21467110,False,False,186833,23442,23442,True,False,True,False,False,3834,False,False,103,True,False,3834,103,23442,1.0,15439

1431547,False,False,49571,23429,23429,True,False,True,False,True,6158,False,False,263,True,False,6158,263,23429,1.0,8528

152870372,False,False,3194,23480,23480,True,True,True,True,False,1815,False,False,1853,True,False,1815,1853,23480,1.0,419

68720867,False,False,87624,23393,23393,True,True,True,True,False,44863,False,False,283,True,False,44863,283,23393,1.0,41845

7240954,False,False,20700,23398,23398,True,True,True,True,False,3157,False,False,171,True,False,3157,171,23398,1.0,202

69495170,False,False,6171,23216,23216,True,True,True,False,False,1708,False,False,49,True,False,1708,49,23216,1.0,3238

11620669,False,False,75626,23167,23167,True,False,True,True,True,649,False,False,235,True,False,649,235,23167,1.0,593

10567197,False,False,12285,23148,23148,True,True,True,True,False,1741,False,False,54,True,False,1741,54,23148,1.0,7719

124257233,False,False,474806,23164,23164,True,True,True,False,False,1014,False,False,60,True,False,1014,60,23164,1.0,3255

29749635,False,False,49025,23111,23111,True,True,True,True,False,7157,False,False,23,True,False,7157,23,23111,1.0,543

30215630,False,False,7392,23088,23088,True,False,True,False,False,2317,False,False,44,True,False,2317,44,23088,1.0,1520

7587038,False,False,18835,23081,23081,True,True,True,True,True,6778,False,False,752,True,False,6778,752,23081,1.0,1511

164608222,False,False,117708,23056,23056,False,False,True,False,False,3730,False,False,191,True,False,3730,191,23056,1.0,754

995750,False,False,935,23037,23037,True,True,True,True,True,2559,False,False,206,True,False,2559,206,23037,1.0,629

3602123,False,False,10221,23029,23029,True,True,True,True,False,2663,False,False,311,True,False,2663,311,23029,1.0,1199

24586308,False,False,154,23035,23035,True,True,True,True,False,2876,False,False,103,True,False,2876,103,23035,1.0,147

45055693,False,False,92560,23000,23000,True,True,True,True,True,1661,False,False,370,True,False,1661,370,23000,1.0,2985

192925833,False,False,63832,23001,23001,True,False,True,False,True,809,False,False,2156,True,False,809,2156,23001,1.0,7966

37448451,False,False,551352,22966,22966,True,False,True,False,False,5494,False,False,711,True,False,5494,711,22966,1.0,14827

90793418,False,False,1363,22970,22970,True,False,True,False,False,598,False,False,60,True,False,598,60,22970,1.0,988

79510167,False,False,246916,22971,22971,True,True,True,True,False,1744,False,False,449,True,False,1744,449,22971,1.0,7436

2500088,False,False,1192806,22919,22919,False,False,True,False,False,5697,False,False,35,True,False,5697,35,22919,1.0,108263

18723836,False,False,44519,22923,22923,True,True,True,False,False,6456,False,False,2,True,False,6456,2,22923,1.0,3709

115720575,False,False,4927,22897,22897,True,True,True,True,True,735,False,False,42,True,False,735,42,22897,1.0,1251

55886798,False,False,64860,22866,22866,True,True,True,True,False,4898,False,False,490,True,False,4898,490,22866,1.0,1210

103953059,False,False,333,22861,22861,True,True,True,True,True,2534,False,False,8,True,False,2534,8,22861,1.0,160

269336148,False,False,13534,22829,22829,True,True,True,True,True,1095,False,False,173,True,False,1095,173,22829,1.0,423

18044526,False,False,4116,22784,22784,True,True,True,True,False,2035,True,False,239,True,False,2035,239,22784,1.0,1424

16587283,False,False,22865,22756,22756,True,True,True,True,False,8394,False,False,286,True,False,8394,286,22756,1.0,5797

187335810,False,False,25331,22797,22797,True,True,True,False,False,854,False,False,83,True,False,854,83,22797,1.0,618

18666758,False,False,6520,22744,22744,True,True,True,True,False,20054,False,False,1918,True,False,20054,1918,22744,1.0,452

154648112,False,False,7547,22761,22761,True,True,True,True,True,5140,False,False,38,True,False,5140,38,22761,1.0,265

70198664,False,False,92076,22711,22711,True,False,True,False,False,3342,False,False,297,True,False,3342,297,22711,1.0,1031

2206953,False,False,2750,22750,22750,True,True,True,True,True,1624,False,False,6,True,False,1624,6,22750,1.0,1146

49016322,False,False,85645,22702,22702,True,True,True,True,False,6143,False,False,1832,True,False,6143,1832,22702,1.0,9686

34453060,False,False,478,22699,22699,True,False,True,False,False,1935,False,False,4,True,False,1935,4,22699,1.0,544

6766558,False,False,9784,22664,22664,True,True,True,True,True,4602,False,False,390,True,False,4602,390,22664,1.0,2109

6934395,False,False,183871,22617,22617,True,True,True,True,True,5202,False,False,672,True,False,5202,672,22617,1.0,11072

125596489,False,False,10173,22625,22625,True,True,True,False,False,1458,False,False,118,True,False,1458,118,22625,1.0,1605

137451403,False,False,45269,22605,22605,True,True,True,True,False,9897,False,False,593,True,False,9897,593,22605,1.0,4084

328831244,False,False,110,22628,22628,True,True,True,True,False,558,False,False,75,True,False,558,75,22628,1.0,74

193215554,False,False,48925,22531,22531,True,True,True,True,True,2591,False,False,265,True,False,2591,265,22531,1.0,5889

218115303,False,False,2968,22506,22506,True,False,True,False,False,852,False,False,80,True,False,852,80,22506,1.0,633

31504491,False,False,5790,22481,22481,True,True,True,True,False,1983,False,False,78,True,False,1983,78,22481,1.0,1614

24579238,False,False,14054,22438,22438,True,True,True,False,False,3818,False,False,406,True,False,3818,406,22438,1.0,1997

308770,False,False,5543,22432,22432,True,False,True,True,True,5413,False,False,202,True,False,5413,202,22432,1.0,3778

112785414,False,False,7278,22429,22429,True,True,True,True,False,6960,False,False,391,True,False,6960,391,22429,1.0,1928

126178683,False,False,45451,22420,22420,True,True,True,False,False,7582,False,False,125,True,False,7582,125,22420,1.0,2153

82729529,False,False,6296,22450,22450,True,True,False,False,True,1303,False,False,125,True,False,1303,125,22450,1.0,265

2990192,False,False,605944,22416,22416,True,True,True,True,False,5454,False,False,282,True,False,5454,282,22416,1.0,9914

67709808,False,False,121920,22382,22382,True,True,True,False,True,4426,False,False,30,True,False,4426,30,22382,1.0,2321

50709152,False,False,14892,22372,22372,True,True,True,True,False,2395,False,False,75,True,False,2395,75,22372,1.0,2409

164140756,False,False,128665,22366,22366,True,True,True,False,False,1309,False,False,754,True,False,1309,754,22366,1.0,3514

53639099,False,False,41,22539,22539,False,True,True,True,False,2487,False,False,17,True,False,2487,17,22539,1.0,13

9603240,False,False,3715,22334,22334,True,False,True,False,False,2474,False,False,11,True,False,2474,11,22334,1.0,751

319029846,False,False,844,22331,22331,False,True,True,False,False,2687,False,False,5,True,False,2687,5,22331,1.0,53

12226786,False,False,47247,22328,22328,True,False,True,False,False,1119,False,False,106,True,False,1119,106,22328,1.0,1631

102973646,False,False,778295,22317,22317,True,True,True,True,False,7241,False,False,110,True,False,7241,110,22317,1.0,2322

23069399,False,False,46994,22295,22295,True,True,True,True,True,3477,False,False,8,True,False,3477,8,22295,1.0,1450

1357796,False,False,254828,22289,22289,True,True,True,True,False,2826,False,False,1265,True,False,2826,1265,22289,1.0,24236

180190854,False,False,173608,22352,22352,True,True,True,False,False,1713,False,False,328,True,False,1713,328,22352,1.0,10939

7212645,False,False,61682,22248,22248,True,True,True,True,False,4932,False,False,400,True,False,4932,400,22248,1.0,12279

3757512,False,False,13114,22248,22248,True,False,True,False,True,1960,False,False,533,True,False,1960,533,22248,1.0,7149

115110181,False,False,150988,22215,22215,True,False,True,False,False,711,False,False,231,True,False,711,231,22215,1.0,4264

49935814,False,False,955,22195,22195,True,True,True,True,False,5245,False,False,248,True,False,5245,248,22195,1.0,188

1801829,False,False,74038,22194,22194,True,True,True,False,False,4286,False,False,423,True,False,4286,423,22194,1.0,21452

47071941,False,False,8184,22201,22201,True,True,True,True,True,2023,False,False,57,True,False,2023,57,22201,1.0,1906

262296122,False,False,326954,22199,22199,True,True,True,True,False,4544,False,False,1131,True,False,4544,1131,22199,1.0,4939

28699471,False,False,1943,22213,22213,True,True,True,True,False,2237,False,False,25,True,False,2237,25,22213,1.0,1014

33569135,False,False,16078,22188,22188,True,True,True,True,False,3949,False,False,11,True,False,3949,11,22188,1.0,3628

163387337,False,False,11467,22187,22187,True,True,True,True,False,7765,False,False,717,True,False,7765,717,22187,1.0,1463

5101141,False,False,6903,22154,22154,True,True,True,True,True,1300,False,False,740,True,False,1300,740,22154,1.0,1342

38934449,False,False,7179,22136,22136,True,False,True,False,False,3228,False,False,12,True,False,3228,12,22136,1.0,1101

16677706,False,False,592,22138,22138,True,True,True,True,True,3819,False,False,262,True,False,3819,262,22138,1.0,515

2055965,False,False,415731,22108,22108,True,True,True,True,False,8330,False,False,774,True,False,8330,774,22108,1.0,5414

13886476,False,False,573,22102,22102,True,False,True,True,False,1417,False,False,120,True,False,1417,120,22102,1.0,530

1631024,False,False,3045,22084,22084,True,True,True,False,True,4202,False,False,298,True,False,4202,298,22084,1.0,1283

30794868,False,False,65455,22076,22076,True,False,True,False,False,2649,False,False,750,True,False,2649,750,22076,1.0,2248

19141383,False,False,19107,22068,22068,True,True,True,True,False,2416,False,False,10,True,False,2416,10,22068,1.0,94

2211243,False,False,141387,22027,22027,False,True,True,False,False,11519,False,False,975,True,False,11519,975,22027,1.0,10044

24635156,False,False,4208,21995,21995,True,True,True,True,True,2905,False,False,181,True,False,2905,181,21995,1.0,363

19620844,False,False,82923,21989,21989,True,False,True,False,False,1855,False,False,39,True,False,1855,39,21989,1.0,718

21696302,False,False,6570,21998,21998,True,True,True,False,True,2976,False,False,1,True,False,2976,1,21998,1.0,3806

10851820,False,False,8281,22006,22006,True,True,True,True,False,1414,False,False,126,True,False,1414,126,22006,1.0,2980

4524181,False,False,41550,21902,21902,True,True,True,True,False,4642,False,False,384,True,False,4642,384,21902,1.0,10775

90792131,False,False,21430,21893,21893,True,True,False,False,False,8058,False,False,174,True,False,8058,174,21893,1.0,602

59239347,False,False,63854,21872,21872,True,True,True,False,True,1968,False,False,908,True,False,1968,908,21872,1.0,3091

1580851,False,False,29975,21864,21864,True,True,True,True,False,3291,False,False,573,True,False,3291,573,21864,1.0,593

1420053,False,False,9867,21851,21851,True,False,True,False,False,2300,False,False,30,True,False,2300,30,21851,1.0,3604

24297122,False,False,14377,21834,21834,True,False,True,False,True,2585,False,False,2,True,False,2585,2,21834,1.0,2836

377496562,False,False,10909,21822,21822,True,True,True,False,False,1158,False,False,153,True,False,1158,153,21822,1.0,1633

401025,False,False,7275,21807,21807,True,True,False,False,True,2310,False,False,266,True,False,2310,266,21807,1.0,3327

5532320,False,False,30230,21791,21791,True,True,True,True,False,2033,False,False,57,True,False,2033,57,21791,1.0,6872

712530,False,False,133218,21804,21804,True,True,True,True,False,3052,False,False,255,True,False,3052,255,21804,1.0,4427

73681508,False,False,8926,21792,21792,True,True,True,True,False,3054,False,False,354,True,False,3054,354,21792,1.0,2454

114466145,False,False,8356,21823,21823,True,True,True,True,True,1070,False,False,96,True,False,1070,96,21823,1.0,2171

43723161,False,False,18682,21842,21842,True,True,True,True,False,6215,False,False,487,True,False,6215,487,21842,1.0,6619

49910095,False,False,16106,21748,21748,True,False,True,False,False,1346,False,False,86,True,False,1346,86,21748,1.0,5612

8900723,False,False,858,21758,21758,True,True,True,False,False,4033,False,False,363,True,False,4033,363,21758,1.0,328

25880891,False,False,96807,21741,21741,True,True,True,True,False,1844,False,False,2480,True,False,1844,2480,21741,1.0,13669

35133520,False,False,5412,21744,21744,True,True,True,True,False,1804,False,False,82,True,False,1804,82,21744,1.0,853

52113921,False,False,36045,21743,21743,True,True,True,True,True,2608,False,False,938,True,False,2608,938,21743,1.0,1170

15315789,False,False,98055,21769,21769,True,False,True,True,False,2325,False,False,864,True,False,2325,864,21769,1.0,2749

108110,False,False,776219,21697,21697,False,True,True,True,False,5231,False,False,55,True,False,5231,55,21697,1.0,65318

20270252,False,False,16426,21693,21693,True,True,True,True,False,1087,False,False,464,True,False,1087,464,21693,1.0,639

393571599,False,False,130369,21706,21706,True,True,True,True,False,3134,False,False,233,True,False,3134,233,21706,1.0,147

107595270,False,False,122597,21736,21736,True,True,True,True,False,10849,False,False,1860,True,False,10849,1860,21736,1.0,203

35640229,False,False,20629,21661,21661,True,True,True,True,False,1143,False,False,403,True,False,1143,403,21661,1.0,4900

1554093,False,False,95675,21638,21638,True,True,True,False,True,6180,False,False,16,True,False,6180,16,21638,1.0,627

77144337,False,False,27636,21606,21606,True,False,True,False,False,1765,False,False,33,True,False,1765,33,21606,1.0,2047

3544424,False,False,6784,21611,21611,True,False,True,False,False,3671,False,False,105,True,False,3671,105,21611,1.0,1718

47023603,False,False,32668,21541,21541,True,True,True,True,False,9135,False,False,908,True,False,9135,908,21541,1.0,1709

207117992,False,False,207,21550,21550,True,True,True,True,False,1720,False,False,24,True,False,1720,24,21550,1.0,183

229764465,False,False,124441,21571,21571,True,True,True,True,False,4653,False,False,26,True,False,4653,26,21571,1.0,398

50151075,False,False,1588,21526,21526,True,True,True,True,False,2422,False,False,31,True,False,2422,31,21526,1.0,401

196813750,False,False,1314,21581,21581,True,True,True,True,False,5380,False,False,8,True,False,5380,8,21581,1.0,252

156084530,False,False,9189,21535,21535,True,True,True,True,True,3945,False,False,318,True,False,3945,318,21535,1.0,700

54994103,False,False,19466,21510,21510,True,True,True,False,False,1356,False,False,25,True,False,1356,25,21510,1.0,1299

325573863,False,False,520,21472,21472,True,False,True,False,False,3243,False,False,114,True,False,3243,114,21472,1.0,58

18347476,False,False,58033,21457,21457,True,True,True,False,False,6273,False,False,75,True,False,6273,75,21457,1.0,3137

37382858,False,False,1315,21405,21405,True,True,True,True,False,650,False,False,59,True,False,650,59,21405,1.0,1705

1451352,False,False,20866,21386,21386,True,False,True,True,False,2950,False,False,270,True,False,2950,270,21386,1.0,3582

102578345,False,False,276554,21375,21375,True,True,True,True,False,17312,False,False,373,True,False,17312,373,21375,1.0,4531

4307108,False,False,13788,21353,21353,True,False,True,False,False,2717,False,False,64,True,False,2717,64,21353,1.0,2219

20965586,False,False,1112,21333,21333,True,True,True,False,False,3318,False,False,133,True,False,3318,133,21333,1.0,739

43695474,False,False,148545,21277,21277,True,True,True,False,False,2812,False,False,428,True,False,2812,428,21277,1.0,12017

41592744,False,False,7067,21333,21333,True,True,True,True,False,1772,False,False,13,True,False,1772,13,21333,1.0,337

31492490,False,False,100495,21246,21246,True,True,True,True,False,1572,False,False,943,True,False,1572,943,21246,1.0,6907

24268127,False,False,5339,21291,21291,True,True,True,True,True,2246,False,False,82,True,False,2246,82,21291,1.0,350

8686855,False,False,25763,21223,21223,True,False,True,False,True,2597,False,False,57,True,False,2597,57,21223,1.0,1188

80149262,False,False,45174,21214,21214,True,True,True,False,False,4643,False,False,538,True,False,4643,538,21214,1.0,1780

18840003,False,False,8778,21203,21203,True,False,True,True,False,4107,False,False,9,True,True,4107,9,21203,1.0,5

121081768,False,False,2244201,21189,21189,True,True,True,True,True,4255,False,False,56,True,False,4255,56,21189,1.0,1553

33895378,False,False,1942,21179,21179,True,True,True,False,True,1973,False,False,153,True,False,1973,153,21179,1.0,366

3390243,False,False,1158427,21150,21150,True,True,True,True,False,2630,False,False,3469,True,False,2630,3469,21150,1.0,44608

65233633,False,False,41178,21209,21209,True,False,True,True,False,907,False,False,56,True,False,907,56,21209,1.0,1108

58623321,False,False,1511,21128,21128,True,True,True,True,True,3276,False,False,394,True,False,3276,394,21128,1.0,431

80990461,False,False,553,21099,21099,True,True,True,True,False,4153,False,False,45,True,False,4153,45,21099,1.0,374

13926404,False,False,27859,21114,21114,True,True,True,False,True,3688,False,False,719,True,False,3688,719,21114,1.0,7277

12104024,False,False,1302,21106,21106,True,True,True,True,True,6074,False,False,89,True,False,6074,89,21106,1.0,297

56899284,False,False,96772,21021,21021,True,False,True,True,False,1253,False,False,595,True,False,1253,595,21021,1.0,3475

206660580,False,False,5981,21008,21008,True,True,True,False,False,5720,False,False,214,True,False,5720,214,21008,1.0,1359

192175095,False,False,15131,20970,20970,True,True,True,True,False,720,False,False,50,True,False,720,50,20970,1.0,306

270171567,False,False,20415,20958,20958,True,True,True,True,False,4550,False,False,242,True,False,4550,242,20958,1.0,4412

181807583,False,False,5758,20952,20952,True,True,True,True,False,2916,False,False,5010,True,False,2916,5010,20952,1.0,1322

32538871,False,False,11142,20950,20950,True,False,False,False,False,4045,False,False,635,True,False,4045,635,20950,1.0,1657

150058902,False,False,1173,20889,20889,True,True,True,True,False,6728,False,False,149,True,False,6728,149,20889,1.0,1065

23141830,False,False,2471,20871,20871,False,False,True,False,False,871,True,False,22,True,False,871,22,20871,1.0,455

37246537,False,False,5015,20885,20885,True,True,True,True,True,1174,False,False,188,True,False,1174,188,20885,1.0,809

74073233,False,False,1416,20845,20845,True,True,True,True,False,4291,False,False,199,True,False,4291,199,20845,1.0,942

99433554,False,False,13238,20824,20824,True,False,True,True,False,10786,False,False,63,True,False,10786,63,20824,1.0,601

4008931,False,False,413295,20812,20812,True,True,True,True,False,1820,False,False,26,True,False,1820,26,20812,1.0,2950

74697963,False,False,30885,20808,20808,True,False,True,True,True,1682,False,False,23,True,False,1682,23,20808,1.0,544

38380854,False,False,35047,20819,20819,False,False,True,True,False,4083,True,False,185,True,False,4083,185,20819,1.0,3932

22657662,False,False,765,20876,20876,True,True,True,True,False,4416,False,False,7,True,False,4416,7,20876,1.0,431

224663696,False,False,6560,20773,20773,True,False,True,False,False,922,False,False,24,True,False,922,24,20773,1.0,1722

74260508,False,False,22177,20767,20767,True,True,True,True,True,5006,False,False,201,True,False,5006,201,20767,1.0,1610

96246170,False,False,2603352,20791,20791,True,False,True,True,True,8448,False,False,1186,True,False,8448,1186,20791,1.0,18076

15975439,False,False,1114,20740,20740,True,False,True,True,False,2183,False,False,22,True,False,2183,22,20740,1.0,949

164574693,False,False,4346,20771,20771,True,True,True,True,False,2006,False,False,114,True,False,2006,114,20771,1.0,667

15480067,False,False,28792,20723,20723,True,True,True,True,False,3336,False,False,167,True,False,3336,167,20723,1.0,4347

734934,False,False,14862,20768,20768,True,False,True,False,True,1971,False,False,276,True,False,1971,276,20768,1.0,2572

164554832,False,False,151278,20777,20777,True,True,True,True,False,10292,False,False,164,True,False,10292,164,20777,1.0,908

119160553,False,False,118415,20694,20694,True,True,True,False,False,1128,False,False,320,True,False,1128,320,20694,1.0,5997

162723104,False,False,1039884,20714,20714,True,True,True,False,True,2952,False,False,43,True,False,2952,43,20714,1.0,1421

135614069,False,False,1658,20809,20809,True,True,True,True,False,5085,False,False,5,True,False,5085,5,20809,1.0,346

16722900,False,False,2336,20752,20752,True,False,True,False,False,1397,False,False,6,True,False,1397,6,20752,1.0,396

11061773,False,False,34123,20643,20643,True,True,True,False,False,3688,False,False,113,True,False,3688,113,20643,1.0,8441

70104825,False,False,655618,20683,20683,True,True,True,True,False,8838,False,False,38,True,False,8838,38,20683,1.0,3998

33041711,False,False,381,20653,20653,True,False,False,False,False,4762,False,False,5,True,False,4762,5,20653,1.0,319

71932349,False,False,181291,20612,20612,True,True,True,True,False,3583,False,False,2424,True,False,3583,2424,20612,1.0,12709

361044034,False,False,27095,20588,20588,True,False,True,False,False,750,False,False,92,True,False,750,92,20588,1.0,1133

13628513,False,False,998,20543,20543,True,True,True,True,False,2137,False,False,74,True,False,2137,74,20543,1.0,1218

908607,False,False,109273,20532,20532,True,True,True,True,False,6938,False,False,2238,True,False,6938,2238,20532,1.0,29737
